"Text_Review"
"Not Verified |  Since I was travelling to Montreal, I had to stop in Toronto to change planes coming and going. On each leg of the trip the plane was delayed, minimum of 30 minutes. The snacks and drink options were more than acceptable and the staff consistently polite. No explanation for delays, other than the convenient weather excuse."
"Not Verified |  Toronto to Boston. Frequent flyer with this airline here. When it's good it's fantastic, when it's bad it's a disaster. The Good: The higher tiers of VIP status are very useful. Free front seats, free luggage, free flight changes, priority re-accommodation, line bypass at security (although this has not been consistent lately). Free change to earlier flights on certain routes. The city center airport is great for anyone living downtown or traveling to business meetings downtown. The wait at customs is never long. Security usually not bad. Luggage to carousel time at city center airport is crazy fast. Free snacks in the lounge and free drinks/snacks/alcohol in flight. Flight attendants are usually pretty nice. Even before I had VIP status, they would occasionally accommodate a change or request where any other airline definitely would not have. The noise doesn't bother me as I am used to it at this point, but if you are used to jet planes then you will find these planes noisy. The BAD: Flights are fairly regularly significantly delayed, mostly during the winter months. Flights get cancelled more often than other airlines as the planes are tiny, so is the airport/runway, and the weather by the water is not always cooperative (fog!). 2. Communication to customers regarding delays is almost non-existent. You can track your incoming plane on a variety of apps and know the outgoing flight will be delayed by a ton, but Porter rarely reports the delay until 15-30 minutes before the original scheduled departure - at which point most people are already in the lounge waiting.  City center airport's US departures and arrivals side is mixed with the Thunder Bay/Sudbury routes for some strange reason. The result is long waits at the gate once the plane arrives, just sitting around doing nothing and stuck on the plane because a Canadian flight is offloading/boarding and the US arrivals can't mix with the domestic. I have waited up to an hour to get off the plane in the past because of this problem. One of the absolute most frustrating thing about Porter. 4. Unpredictable line bypass - this has been worst in the last 6 months. Those of us with VIP rely on our security line bypass, often arriving 30 mins before a flight with carry on only. It seems to be unreliable lately on the US side with the line often closed."
"✅ Trip Verified |  Toronto to Newark delayed departure of 45 minutes on 28th May. Absolutely terrible airline. They literally cannot take their planes off on time. Once your flight is canceled be prepared to wait 4+ hours to talk to a customer service agent in order to have to privilege of getting your money back. I booked a Porter pass with 10 flights, 6 of my flights were canceled and 4 went off late."
"✅ Trip Verified |  Montreal to Toronto. First time with Porter and I was pleased with the service. The check-in desk had a small issue with my passport details but this was sorted out with no complaints. Boarding was very quick as my flight has only 20 passengers. Departure from Montreal was on time. The seats were really comfortable and crew were friendly. Inflight service was a beer and a bag of chips, which was generous for a really short flight. Arrival into Toronto was on time and as I did not have any checked luggage I was at the terminal exit in just under one minute. It's great they have a free shuttle bus service to Union Station - that saves passengers a bit of money. Will be happy to fly with Porter again in future."
"✅ Trip Verified |  Boston to Toronto. It was my first time flying with Porter, and will be the last. Both ways, my flights were delayed by hours at a moment’s notice (was told at the gate). I  should’ve paid a little more and flown with a more reputable airline; Porter was a waste of money, and more importantly, my time."
"❌ Not Verified |  Halifax to Windsor. Extremely disappointed with Porter. They delayed my flight five hours to supposedly get a part for the plane. How this was not known until after we should have boarded is beyond me. They handled it poorly, basically you're out of luck and have to wait. All other flights are booked as well so I have no options, and will be missing a day of work now."
"✅ Trip Verified |  Toronto to Newark. Worst airline I have flown with. They constantly cancel flights at a moments notice due to various issues such as ‘crew staffing problems’ at a moments notice. They then don’t answer the phone and I have been on hold for 3 hours before hanging up. Very slow to refund cancelled flights. Very expensive to rebook with a different airline at a moments notice. "
"✅ Trip Verified |  Toronto to Sudbury. 3 round trip flights with Porter over a one month period. 2 return flights cancelled, Porter can't fulfill it's part of the agreement. I recommend avoiding Porter unless you have lots of time to be wasted on hold and stuck at airports waiting for Porter to delay your ""rescheduled"" flight. I will no longer be subject to Porters terrible customer service."
"✅ Trip Verified |  I sit and wait on the phone for about an hour and a half to receive a refund and no one bothers to pick up. I understand there was an ice storm and that the airline was not able to fly us  (Sunday April 15th - Toronto to Montreal). But if you keep canceling and rescheduling flights for two days later, giving a credit does not seem appropriate. I would like to get a refund. I had to take the train to make it to Montreal, at my cost, and I do not wish to have a credit with Porter and run the risk of this happening again during my next booking. If only customer service offered a person to listen and help at the end of an hour and a half wait, I would not have written this review. "
"✅ Trip Verified |  Boston to Toronto. I had broken my foot while in Boston and needed to get home so I could get casted in hopes to avoid surgery. There was a storm in Toronto (obviously not Porters fault,) so the my cancelled our flight and rescheduled us on another flight three days later! After 5 hours on hold to book an earlier flight I was told there was nothing they could do and that they couldn’t give me any feedback whether or not to go wait at the airport. When we got to the airport my husband and I were booked on different return flights that day- which was fantastic. But I was appalled when I got on my flight (first one out so I could go to emergency) and saw 2 free seats on the plane. We were missing work, spending $300 a night on hotels, I was in severe pain and unable to walk- and Porter offered no support while having open seats on a flight. I’ve had negative experiences with Porter before but this cinched it- I will never fly Porter again."
"✅ Trip Verified |  Quebec to Washington D.C. Beware: 30 minutes before boarding your flight it could get cancelled. Then they can't put you on a different flight until 4  days later because they are such a small airline and have no partners. What's worse is that no one can get you a refund, even after you've waited an hour and 37 minutes on the support line. When asked about a direct extension to call into (because they said they couldn't refund you since you didn't book directly with them) they have none. When asked about an email to use, they said they only have an ""online form"" which, if you read it, is for ""Compliments, suggestions and complaints"". Absolutely amazing. My point is, yes, this was a very unique experience, but as an airline based in Canada where the weather is often snowy and knowing their planes are smaller than the normal commercial crafts, you would think they would hire more people to give you support at the very least? When to fly with Porter: If you have all the $$ and spare days in world and don't mind just having your entire travel plans twisted at their pleasure. When not to fly with Porter: If you are a normal person and would rather not spend twice the amount to return home. Their actual flight experience is average. Nothing different form a major airline. They entice you with free drinks/snacks, but its your average things. Nothing worth spending time stressed out about making it home, booking last minute travels, and spending 12 hours on the road."
"✅ Trip Verified |  Newark to Toronto City. You'd think being right downtown would save you some time, it won't. This airline seriously lacks organization, as my last 5 flights have been delayed by 2 hours or more. Finally have learned my lesson and will never fly with these guys again. Pay the extra money, head to Pearson."
"✅ Trip Verified |  Newark to Toronto. I received an email that our original flight time from Newark to Toronto was cancelled and rescheduled but when we went to check in, the woman asked us if we wanted to take an earlier flight out. Frustrated with the cancellation we gladly agreed, only to go through security, check our bags, sit on the actual plane, to be told to get off the plane as only I had been moved to the earlier flight while my friend was not. After getting our carry on back, we were lectured by the airline attendant that this was our miscommunication. Due to this, my friend and I doubted that our luggage would be placed back on our original plane and not lost. I do not recommend this airline what so ever."
"✅ Trip Verified | 
Due to fly Porter Airlines from Newark to Toronto City. This airline is so unorganized. My friend and I were told we were moved to an earlier flight, got checked through the gate only to be told by the flight attendant that only one of us was moved to the earlier flight. I was rudely told to leave the plane, and after asking for an explanation I was confronted by one of the Porter Airline employees who continued to tell me the whole thing was my misunderstanding and mistake. Now we are waiting on our original flight and had to make sure our luggage wasn’t being sent on the earlier flight without us. Not a good experience at all."
"✅ Trip Verified | Flew Toronto to Chicago. I want to like Porter because having a flight from the downtown island airport seems so convenient. But they just can't get it together. I've never had an on time flight, and this is the third Porter flight that has been cancelled outright. It was also canceled at a time when there is no option but to take a much later flight."
"✅ Trip Verified | Newark to Toronto City. I'm not sure why this airline bothers with flight times. They should just tell you to show up sometime within a few hours of your flight. I have flown with them numerous times and they have never been delayed less than an hour, and up to 5 hours, or cancelled and rebooked. It's ridiculous. What good is a good price if you can't count on arriving any time close to the scheduled time?"
"✅ Trip Verified |  Thunder Bay to Timmins via Toronto. Today I had the great pleasure to fly for the first time on efficient and friendly Porter Airlines . It is primarily a Canadian Regional based out of Toronto. I am presently a Delta (Skyteam) Diamond and United/Lufthansa (1K). I was 100% satisfied and will be flying Porter whenever I get a chance. I had a choice to fly Air Canada, and could have accumulated more Star Alliance miles/points and chose this little giant killer. Congratulations and thanks for the safe and professional flights. "
"✅ Trip Verified | Booked to fly St. John's to Toronto. Delayed 6 hours before cancelling. Delayed on rebooked flight, over an hour sitting in plane waiting for paper work. After initial delay because flight crew wasn't here. Porter refused to give anyone hotel vouchers or dinner vouchers. Some people have missed multiple connecting flights. No communication from Porter."
"✅ Trip Verified |  Toronto to Washington. Speaking to customer service agents was the opposite of helpful. I was told by three agents regarding a delayed flight:  “The aircraft is unsafe to fly today.” - “They are fixing your aircraft” - “There is bad weather” - “Your flight hasn’t arrived because of mechanical issues at its origin” - “It is too cold to fly right now”  The agents at the service desk were rude, short and had no knowledge of anything happening. Every 10 minutes I received a delay update and each time I inquired why, there was a new and unrelated excuse. "
"✅ Trip Verified |  Toronto to Boston. I will never fly with this company again. We were supposed to be leaving at 5:15 pm and didn't leave until 9 pm. When we arrived in Toronto to get our connecting flight we were promised we would be able to make, but we missed it because we were ""taken off the flight"". Everyone told us different information and no one was sympathetic."
"✅ Trip Verified |  Toronto to Halifax. The 4th time flying with them in a row where the flight is 1-3 hours late. This time we missed our family dinner (it’s sunny and clean in both places). When you write them they never answer back and staff at their desk get mad at you when you ask politely why it’s late. It used to be great I don’t know what happened. "
"✅ Trip Verified |  Toronto City to Quebec City. My experience with Porter Airlines was exceptional. The trip out of City Airport was easy, convenient and fast. The Porter check in staff were courteous, efficient and answered my questions. The waiting lounge Porter uses was quiet and comfortable. Our flight left sharp on time and onboard service was impeccable. Overall it felt like flying the old fashion, elegant civilized way."
"✅ Trip Verified | Definitely last time I fly with Porter! My flight to Ottawa was late by 1-hour. Then flying back to Toronto they cancelled my flight (almost an hour before). I had to pry information out of the service agents. They weren't very helpful. But I was lucky enough to get on standby and make it home the same day I was meant to fly out."
"✅ Trip Verified |  Porter Airlines delayed my return flight from Toronto to Timmins on November 9, and it was a disaster ultimately diverting to Hamilton (which they failed to tell everyone until boarded and door was locked so we were trapped and not headed to our destination). Beware, they do this on late flights I've come to learn. The flight did not post a delay but did not board and no announcement was made prior to the scheduled departure time of 5:45pm. At 5:52pm I received an e-mail notification of a delay to 6:15pm. Shortly after that, the ground staff announced the delay and said it was a short delay “due to scheduled maintenance” (which made no sense as I assume you do all scheduled maintenance at your hub in Toronto or the GTA). At 6:03pm I again received an e-mail notification of a delay to 9:20pm. There were no updates provided every 30 minutes per their ”Delayed, Diverted and Cancelled Flights” policy. At 7:43pm I again received an e-mail notification of a delay to 9:35pm. There was no further information provided in respect of what was happening during all of this, which we later found out Porter was flying up another plane and the one we were supposed to fly on had been taken out of service). At 8:25pm I  received an e-mail notification of a delay to 9:45pm. This made it 4 hours, which according to their ”Delayed, Diverted and Cancelled Flights” policy meant passengers should be provided with a meal voucher – This did not  happen. At 9:52pm I again received an e-mail notification of a delay to 10:00pm, at 10:23pm I again received an e-mail notification of a delay to 10:20pm. Eventually, the flight boards and there was no warning about what was to occur next. Once everyone was on board and the plane door closed the Captain came over the PA system and said that we would not be going to Toronto but rather to Hamilton, Ontario (over an hour away by car) – there was no other detail provided. I asked the Flight Attendant what this meant and she said that we would fly into Hamilton and then a shuttle bus would take us to the Royal York hotel (not to the Island Airport to be able to get my car – which you could not get off the island given the delay). Several passengers demanded to get off the plane – this meant a further delay, by now it was approximately 10:30pm. I asked if I could fly out the next day and was told I could, so I decided to get off the plane. When I got to the counter inside the terminal at Timmins the agent said that the morning flight had been cancelled, again another fact not shared prior to my decision to disembark. They also told me the midday flight around noon was full on November 10th and I could not get on that flight, leaving the only option the 5:45pm flight the next day. I was told Porter would not provide a hotel in the circumstances but I could make a claim, which I did and they denied to pay anything other than $8.00 for a meal. I had meetings in Toronto on November 10th so I had to fly out in the morning, that left my only option to purchase a one-way ticket with Air Canada on a 5:20am flight (cost $392.42 CAD), plus meant additional expense to transit from Pearson Int’l back to the Island to retrieve my vehicle."
"✅ Verified Review |  Super delayed flight from Sault Ste. Marie to Toronto. Captain couldn’t speak clearly with blurred English. I feel very unsure about why I chose Porter Airlines. So many others on this flight missed connections to other flights due to waiting times. I would definitely choose another airline in the future."
"✅ Verified Review |  I will never fly Porter again. I thought I would try their airline because they fly into Bishop in Toronto rather than Pearson, which is closer to downtown. Their fares were also a little cheaper than Westjet and Air Canada. However, it turned out to not be worth it whatsoever. My original flight was delayed for hours, then finally after continuous delays, they cancelled it altogether because Billy Bishop does not allow planes to land late in the night. They rebooked me for a flight the next day, which I couldn’t take because I would have missed the event I was flying for in the first place. I requested a full refund, and they said they would process it, and over 14 weeks later I have not gotten any money from Porter. I have called them multiple times, and each time the wait is over 30 minutes on hold to be told that my refund is processing. The next time I had to fly to Toronto, I took Westjet. Even though one of my Westjet flights was cancelled, they gave me a place to stay for the night and provided transit to the hotel. Porter absolutely refuses to reimburse you for any travel costs, even though I went back and forth from Newark with no flight. Do yourself a favor and book with a more reliable airline, especially if you have something important to do."
"✅ Verified Review |  
Return flight from Washington Dulles - Toronto City Airport. I was a bit worried about flying on Porter after reading all the negative reviews but I was pleasantly surprised. Almost everything worked well, flights left on time, inflight service was good and seating was good considering I am a large guy. The only drawback was that on the return leg, the waiting lounge in Toronto City Airport was busy making seating a bit of a problem. Also, the ground service for wheelchairs on arrival into YTZ was a bit haphazard and poorly organised with staff palming off their responsibilities to each other. There was free coffee and snacks in their lounge and on the aircraft. In fact, they were serving wine and beer for a one hour flight. Based on my experience, it was a quick and painless experience."
"✅ Verified Review |  Toronto to Montreal. Any flight can be late but Porter still posting on time departure 45 minutes before flight leaving more than 75 minutes late. ""Wait in lounge"" long after late posted departure time. Little information from staff - ""waiting for crew but guessing when they might arrive"". Dirty and old plane."
"✅ Verified Review |  Toronto to Chicago. The fact we didn't board on time didnt bother me. I'm a bit overweight mostly in the belly area but never had a problem on a plane. I'm not obese and the FA made a huge scene asking loudly if my seatbelt was on. It did fit, it was obvious since it was buckled on, felt she did it unnecessarily. Even the man in front of me apologized on her behalf."
"✅ Verified Review | Four flights in total and all of them delayed. Disorganized staff, rude, and inattentive. Just ridiculous to always be delayed. I never write reviews but this is ridiculously frustrating. Two hours delayed from Toronto to Ottawa, and we're still sitting on the Tarmac. I'll never recommend or fly with Porter again."
"✅ Verified Review |  Ottawa to Moncton. Between my flight being cancelled, lack of communication, long holds on the phone, being unable to assist in helping me due to what problens they caused. I am beside myself with the terrible service they provide."
"✅ Verified Review |  I will never fly with Porter Airlines again, first and last flight from Fredericton to Ottawa. The adviser was very rude, in addition, they charged an extra $43 for a checked-in bag over 9 kg. We were also late boarding, I fly all over North America and am generally critical of other airlines too, but Porter is by far the worst. I scored both Air Canada and Westjet a 2 and 3 respectively, Porter scores a 1."
"✅ Verified Review |  Will never fly Porter Airlines again. Leaving out of Washington DC my flight was delayed 3.5 hours, causing me to miss the connecting flight in Toronto. The only other flight to Quebec already being full I had to catch a flight out the next day. Porter did give me a hotel voucher for the night. The hotel being 30 minutes away I was told that the cab fares and meals would be reimbursed once I mailed in a form along with receipts. That never happened. Didn't hear back from them. After trying a second time and again being ignored I'm willing to take the loss on the cab fares but will never fly with this airline again. Our return flight was also delayed. Luckily we didn't have to go through customs in Toronto or we would also have missed our connecting flight to DC."
"✅ Verified Review | I used to be their biggest fan and recommend them to everyone I knew from friends to clients. I live and work in New York and am from Toronto so I go back several times a year to visit family. Usually I can only come for a weekend or so, which makes these constant and awful delays a complete nightmare. What's the point of even going for a weekend if I lose 50% of my time to Porter's delays. Yes, I love the outfits, cabin crew service, the cute Owl, the free coffee and snacks but none of the above matters when the flights are constantly delayed. As I write this I am stuck on the tarmac at Newark trying to deplane after a seriously delayed flight from Toronto. My Sunday is completely ruined and I have so many weekends similar to this spent wasted with Porter. I'd be better off driving the 10 hours at this rate! Don't be bothered with them. Great when they first started but pretty terrible today. Basically like a lot of superficial stuff layered on top of poor basic airline service aka - getting to your destination on time. Thanks for nothing Porter!"
"✅ Verified Review |  Toronto to Chicago. I have never experienced bad customer service like I did with Porter. The first time my boyfriend and I booked a flight with Porter our flight was cancelled due to bad weather. It was almost 11 PM so we were informed that we should go home and we will be contacted by someone in ""20-30 minutes"" to get details about our alternate flight - we went home trusting the airline to keep their word. This call never came. We kept trying to reach the call centre but they shut at 11 PM! We ended up paying a huge fare to finally fly with Air Canada as Porter never got back to us. Since then we have contacted Porter through the web form, call centre and even at the airport desk - this happened 2 months back and our complaint has still not been handled. I work in the travel industry and am not a fan of North American airlines but this was a new low. I would not recommend this airline at all - I'd rather pay a little extra to fly with someone more reliable as eventually we ended up paying a 1000$ extra for a last minute ticket with another airline."
"✅ Verified Review |  I went to the airport and while in security I received an email from porter that my flight from Toronto to Windsor had been cancelled. That would be the second half of my flight, there was not to be a rescheduled flight until 5:00pm that night. I was unable to make any arrangements at that time as I had to board. Ultimately when I arrived in Toronto to speak with the staff I was told that it would be too bad for me, and that there was a staffing issue so I was stuck in Toronto. I could rent a car or take a train and be reimbursed later. I took the train. The next day I watched my phone like a hawk for any trouble regarding the returning flight for my daughter and myself. I was disgusted when I was informed at 10:26am that my 1:30pm flight was cancelled. yet again because of staffing issues! I was told that there was nothing they would do for me, and that I could just try to find my own way again and ask later for reimbursement. I took another train at my own expense to Toronto to make it home. I did not get home with my daughter until after midnight because of this, My entire weekend was spent on a train and a phone on hold with Porter, I was screwed around by Porter and the staffing issues that were clearly at the forefront of the issue, these flights were booked months ago and were cancelled with no time for alternate arrangements to be made. I called for many many hours on Aug 12 and 13th as did my boyfriend, we both sat on hold for over 3 hours several different times as there is no one taking any of the calls for customer service. In the course of 48 hours I had 2 cancelled flights, Seven delays."
"✅ Verified Review |  My most recent flight was from Timmins to Toronto, scheduled to depart at 3:45 pm on August 20th. Before departing for the airport, I checked the status of the flight and noticed that the morning flight from Toronto to Timmins had been cancelled. This happened to me the week prior. No reason is given for the flight cancellation, but it appears that if the flight is not fully booked it will be cancelled, usually within hours of scheduled departure.  Unfortunately this appears to be a routine practice for Porter. Upon checking my scheduled flight, there was no delay indicated. The flight was scheduled to depart at 3:45. At 3:47, I received an email indicating the flight would be delayed and would not depart until 4:17 pm. I was at the airport and checked in when I received this email. A 32 minute delay is minimal, but the actual departure was not until 5:50 pm. As is usual, there was a distinct lack of communication from Porter staff. I have been given a $100 voucher from Porter, due to the previously mentioned flight cancellation. The voucher must be used towards another Porter flight. I will not use the voucher, nor will I fly with Porter airlines again. The resulting inconvenience caused by delayed and regularly cancelled flights does not make the discount fares any more palatable. Porter are inconsistent and unreliable."
"✅ Verified Review |  Toronto to Ottawa. Delays and cancellations. This airline used to be very good when it first started out. On-time and reasonably priced. There is not a single time I have flown with them over the last three months if the plane has left on time, and during the last 2 flights, including today, the flight was cancelled and I was put on another flight - first 2 hours later, and today, 10 hours later. This is for a flight that lasts 50 minutes in the air. Porter has almost on the hour flights to Ottawa, but they put me on a flight that is 10 hours away and ruined my plans. In addition, the call centre takes on average 40 minutes to talk to someone, all the while hearing ""your call is important to us"". The seats are shabby and frayed, aircraft is dirty, airport staff are sullen. The only good thing is that their snacks are good - hardly a reason to fly with them. "
"✅ Verified Review |  Porter is the worst airline I have ever flown with and will never travel with them again. My flight was cancelled and rescheduled for the next day. My rebooked connection was delayed three times. Ultimately, I arrived at my destination 24 hours late. The worst part was the customer service.  Gate agents would tell us one thing and the people in line behind us another. Employees had no training and did not know what to do to accommodate customers. My original flight was two months ago and I have had zero response from customer service and no follow through on the vouchers that were promised to us at the gate. I need a simple piece of paper that state that the flight was indeed cancelled, and the reason, so that I can submit it to my travel insurance. Customer service cannot even be bothered to send this documentation. So I am about to lose out on my insurance coverage because their customer service just doesn't exist."
"✅ Verified Review | Do not use Porter Airlines. The flight itself was fine. Pretty smooth for the type of planes. My flight was delayed since the day before. It was delayed 2 additional times while waiting at Toronto and still did not leave in a timely manner and there as no weather or otherwise justifiable issue. Customer service on the phone was terrible even when I spoke to a supervisor. Save yourself! Don't do it! I read poor reviews and still gave it a chance."
"✅ Verified Review |  Flight cancelled 4 hours prior, without any reason given. Weather is sunny and clear both in Toronto and Timmins. Online check in requests cell number to reach passengers for important messages. Text message re: cancelled flight not received - never sent. Upon questioning customer service at Porter (on hold for 63 minutes), Porter does not use text messaging for important information, only email! Always check your email, never assume that Porter will text you critical information, such as flight cancellations. According to customer service: we communicate by email. My call to customer service ended in being disconected by a supervisor after repeatedly questioning why the flight was cancelled. Bottom line, don't rely on Porter airlines for reliable scheduled flights, and if you do, check your email, not your texts to see if the flight has been cancelled for no apparent reason. Air Canada is my next scheduled flight."
"✅ Verified Review |  My flight from Sudbury to Toronto today was cancelled with 1 hours notice. I picked a mid day flight expecting that I would be re-booked on the later flight if there was a problem. Well as I feared my flight was canceled, but I was automatically re-booked on a flight tomorrow instead of later today. I have a hotel reservation in Toronto tonight and an early appointment. I can't get through on the phone to Porter. Been on hold for hours and disconnected once already. Avoid this terrible airline that can't even answer their phones."
"✅ Verified Review |  Montreal to Windsor via Toronto. Extremely long delays both from Windsor to Montreal on July 29th and from Montreal to Windsor on August 12th. We chose to fly as opposed to driving to Montreal to be fresh and full of energy during a scout camp. However, on July 29th, instead of landing in Montreal at 4pm, we landed after 8pm, and didn't get to our camp until 10pm, at which time it was too late to set up our camping area and we had to sleep on the ground under the sky. On a way back, our flight was delayed again 4 hours. All in all, over 8 hours spent at the airport, hungry, with nothing to do.  And we paid a lot of money to travel comfortably - ironically, friends who decided to drive got to the camp and back to Windsor ahead of us. Please avoid this airline at all cost. Terrible service and no respect for passengers! They should be giving us a refund!"
"✅ Verified Review |  Sudbury to Chicago via Toronto. Booked a weekend trip to Chicago - outbound flight cancelled Friday evening due to weather. Flew out the next morning, but ended up stuck in Toronto for over 7 hours waiting for a connection to Chicago (would have been faster to just drive there!!). Almost every flight that day was significantly delayed and it seemed like half were cancelled for no apparent reason. We arrived in Chicago 24 hours after the scheduled arrival, which essentially cut our vacation time in half. It seems that random cancellations and extensive delays at Billy Bishop are pretty much guaranteed when you fly with this airline. Avoid at all costs, not worth whatever discount you think you are getting."
"✅ Verified Review |  Halifax to Toronto. I started flying Porter Airlines this time last year, they were a perfect solution to the many trips I've taken to and from Canada. However, my last experiences have been nightmarish. My girlfriend and I started our trip at Billy Bishop Airport (YTZ) in Toronto, our flight was scheduled to leave at 5:45 on a Friday. We arrived at the airport around 4:00 to an extremely crowded check-in counter and mile long security line. The line was serving no function as customer service representatives were pulling people out of the line based on their flight number.  Not to mention, the flight updates were coming simultaneously with the scheduled times of departure. We waited about an hour in check in, where we gave up and brought our supposed checked luggage back to our apartment. At that time we found our flight was delayed further. Long story short this process delayed us around 5 hrs from the time we were supposed to fly until we found out part of the leg of our trip from Montreal to Halifax was cancelled around 11pm. We gave up and went home. We ended up rebooking with Westjet - and flying out the following night. Coming to the end of our trip. We were scheduled to fly again with Porter from Halifax - a stopover in Montreal - and to arrive to Toronto. Our flight was set to leave at 7:30 pm from Halifax, it was delayed before we got in. Then we boarded around 8 pm, then deplaned due to mechanical failures in the bathroom. This delay put us back another hour. At that point a porter representative explained to us that since we delayed our flight so long. Billy Bishop would be unable to accommodate us due to their curfew. So our options were Pearson or Hamilton. Which was just a bold face lie, when we got in the air they told us Pearson Crews were on strike and we were headed to Hamilton where a shuttle would bring us home. I'm usually not one to complain, but this airline has been totally oblivious to the basic needs of their customers. As we landed in Hamilton, an automated voice came over the intercom with a pre-recorded message. Then the stewardess pulled out a binder to read a standardized apology on behalf of the airline. Saying ""we're sorry, we have arranged a shuttle, there will be no refunds"" - ""we hope you have enjoyed flying porter"". At some point this company has to step up and face their problems head on, and take some responsibility for the service that they value providing."
"✅ Verified Review |  Newark to Toronto. On my arrival in Newark I was told the flight was cancelled due to rain in Toronto and they had rebooked me on another flight 2 days later - 2 days later? I say how's that possible? They said nothing could be done at counter that I needed to call. So I called and waited on the phone for 3 hrs to have someone pick up and hang up on me. Called again and waited 2 hrs to have to same thing happened to me. I called a 3rdtime and waited 2 hrs and still no answers by that time I gave up and went to bed. Worst customer service I've ever experienced"
"✅ Verified Review |  Toronto to Boston. Flight delayed at 30 minute intervals, no announcement on what has caused the delay. No indication of whether the flight will actually depart. The service levels are amongst the worst I have ever seen from an airline. This airline cannot be recommended simply due to the lack of communication and indifference to customers."
"✅ Verified Review |  Ottawa to Timmins via Toronto. Worst trip of my life. Cancelled the second leg of my trip after I already completed the first. Cancelled for no reason! It was a beautiful clear warm day. No apologies given. They just want you to wait until they can fill the plane. No compensation except except some food from the Porter cafeteria. Forced to sit in Toronto for seven hours. Seriously messed up my plans. On the return trip two days later my flight was cancelled again. How can they get away with this? I told them to refund the tickets, and hopped in a rental car and drove seven hours to get home. I will never fly Porter again. "
"✅ Verified Review |  I was flying from Halifax to Toronto on Monday morning. Just 15 minutes before the departure there was an announcement that the flight was delayed by one hour due to maintenance issues followed by another announcement 10 minutes later that the flight has been further delayed by 6 hours. I had a very important meeting which obviously I had to miss. The flight was also delayed by 2 hours three days earlier when I was travelling from Toronto to Halifax. I have hardly travelled with this airlines and in both my experiences, the flight was delayed at the last moment. It is better to go with other airlines if you can't afford the delays."
"✅ Verified Review |  I fly from Windsor to Ottawa regularly and have been totally disappointed with the service recently. It's getting worse. My ""direct"" flight from Windsor to Ottawa once again failed to happen we were deboarded in Toronto once again and expected to wait, no explanation. This is not good enough Porter. You need to get your act together or you will be losing another regular customer"
"✅ Verified Review |  Toronto to Sault Ste. Marie. I received an email saying my flight was cancelled and I was rebooked on the next available flight for the next day. The problem was it was not the next flight which would have been the same day. I needed to get home that same day and was forced to book on Air Canada at a last minute rate of 4 times the amount that I had paid for Porter's flight home. I filed a complaint and had to wait almost 4 weeks for a reply. They  basically told me too bad and that I should have taken out trip cancellation insurance. My advice is don't be fooled by Porter's sale prices. If you can afford delays or cancellations the go for it, if not then book another airline."
"✅ Verified Review |  Extremely poor service received today. Flight was delayed (it happens) and we asked to board an earlier flight and were told we would have to wait until boarding complete. There were three seats left and the gate agent took 2 people on the same original flight we were on in front of us. He turned to us and said they needed to go ahead of us. Never did they ask why we had to get back on time, just made the call on his own. First and last time for us. We waited beside the counter not knowing we weren't getting on. Same staff that had talked to us talking, we asked if there's was still room and were told the flight has left. Not even the courtesy to let us know. "
"✅ Verified Review |  The staff are good enough, but with small planes they are often delayed due to weather. On my flight Toronto to Newark I was delayed 6 hours on the way there. The flight was cancelled on the way back, and we had to come back the next day at 6.55am after waiting more than 6 hours at the airport. The novelty of the free lounge wears off pretty quickly if you have to be there for an extended period of time. Also, the time and money saved on the journey to Billy Bishop is not worth the risk of my flight being delayed. Another big disadvantage is that there is no US immigration/customs at Billy Bishop. That adds extra time to your trip because you have to do that in the US, which usually takes longer."
"✅ Verified Review |  Flew Timmins to Montreal via Toronto. I have traveled 4 times with Porter Airlines and 3 times out of these, my flight was delayed or canceled. I would defensively not recommend Porter if you're on a tight schedule or I would recommend leaving one day earlier especially if you're going for business. This is definitely my last time traveling with Porter. The only nice thing about Porter (Toronto) it lands on the Toronto Island, in a small airport."
"✅ Verified Review | Worst airline ever. I am using Porter for the first time to Ottawa from Toronto because of the good reviews. I got delayed twice for my first flight - 230pm to 530pm, then to 640pm. Got $12 reimbursement for lunch but that's it. I am only staying in Canada for 3 days and this made me wait in the airport for the whole day."
